Order ID,Date,Product,Category,Quantity,Price,Total Sales
524,2023-12-01,Office Desk,Furniture,3,250,750
525,2023-02-15,Wireless Mouse,Accessories,3,30,90
526,2023-10-13,Smartphone,Electronics,5,600,3000
527,2023-04-25,Desk Chair,Furniture,5,120,600
528,2023-12-17,Headphones,Accessories,9,50,450
529,2023-11-25,Tablet,Electronics,1,300,300
530,2023-08-29,Tablet,Electronics,10,300,3000
531,2023-04-14,Headphones,Accessories,2,50,100
532,2023-03-10,Laptop,Electronics,8,800,6400
533,2023-10-10,Headphones,Accessories,9,50,450
534,2023-10-02,Coffee Maker,Appliances,9,90,810
535,2023-06-06,Wireless Mouse,Accessories,6,30,180
536,2023-09-26,Headphones,Accessories,9,50,450
537,2023-10-23,Headphones,Accessories,4,50,200
538,2023-11-06,Laptop,Electronics,8,800,6400
539,2023-06-30,Headphones,Accessories,5,50,250
540,2023-04-12,Coffee Maker,Appliances,3,90,270
541,2023-11-06,Headphones,Accessories,9,50,450
542,2023-09-15,Smartphone,Electronics,5,600,3000
543,2023-10-31,Tablet,Electronics,6,300,1800
544,2023-11-27,Tablet,Electronics,6,300,1800
545,2023-08-14,Laptop,Electronics,2,800,1600
546,2023-04-19,Headphones,Accessories,3,50,150
547,2023-06-28,Backpack,Accessories,4,40,160
548,2023-08-09,Headphones,Accessories,7,50,350
549,2023-12-25,Headphones,Accessories,9,50,450
550,2023-12-03,Backpack,Accessories,9,40,360
551,2023-09-01,Wireless Mouse,Accessories,6,30,180
552,2023-07-12,Monitor,Electronics,2,200,400
553,2023-08-25,Desk Chair,Furniture,8,120,960
554,2023-12-05,Headphones,Accessories,10,50,500
555,2023-09-17,Coffee Maker,Appliances,9,90,810
556,2023-08-07,Headphones,Accessories,2,50,100
557,2023-09-17,Laptop,Electronics,10,800,8000
558,2023-12-21,Monitor,Electronics,2,200,400
559,2023-10-05,Smartphone,Electronics,7,600,4200
560,2023-10-27,Laptop,Electronics,1,800,800
561,2023-02-03,Tablet,Electronics,9,300,2700
562,2023-06-18,Smartphone,Electronics,2,600,1200
563,2023-02-16,Desk Chair,Furniture,5,120,600
564,2023-11-18,Monitor,Electronics,2,200,400
565,2023-03-15,Backpack,Accessories,6,40,240
566,2023-01-03,Monitor,Electronics,10,200,2000
567,2023-01-19,Coffee Maker,Appliances,1,90,90
568,2023-03-14,Backpack,Accessories,3,40,120
569,2023-02-04,Coffee Maker,Appliances,4,90,360
570,2023-08-21,Monitor,Electronics,1,200,200
571,2023-06-01,Monitor,Electronics,8,200,1600
572,2023-08-08,Monitor,Electronics,6,200,1200
573,2023-08-08,Desk Chair,Furniture,9,120,1080
574,2023-06-05,Backpack,Accessories,8,40,320
575,2023-07-13,Monitor,Electronics,3,200,600
576,2023-04-26,Tablet,Electronics,3,300,900
577,2023-05-06,Backpack,Accessories,6,40,240
578,2023-08-17,Headphones,Accessories,3,50,150
579,2023-08-28,Smartphone,Electronics,7,600,4200
580,2023-05-12,Tablet,Electronics,10,300,3000
581,2023-07-12,Backpack,Accessories,7,40,280
582,2023-11-23,Tablet,Electronics,8,300,2400
583,2023-06-13,Desk Chair,Furniture,6,120,720
584,2023-09-25,Tablet,Electronics,5,300,1500
585,2023-09-16,Laptop,Electronics,3,800,2400
586,2023-08-11,Wireless Mouse,Accessories,10,30,300
587,2023-09-10,Office Desk,Furniture,6,250,1500
588,2023-06-11,Wireless Mouse,Accessories,3,30,90
589,2024-01-01,Office Desk,Furniture,10,250,2500
590,2023-12-21,Tablet,Electronics,2,300,600
591,2023-10-11,Monitor,Electronics,1,200,200
592,2023-08-23,Laptop,Electronics,2,800,1600
593,2023-02-01,Tablet,Electronics,4,300,1200
594,2023-04-22,Monitor,Electronics,3,200,600
595,2023-12-23,Backpack,Accessories,1,40,40
596,2023-05-11,Coffee Maker,Appliances,8,90,720
597,2023-12-30,Laptop,Electronics,5,800,4000
598,2023-03-01,Office Desk,Furniture,2,250,500
599,2023-08-12,Wireless Mouse,Accessories,5,30,150
600,2023-02-07,Office Desk,Furniture,5,250,1250
601,2023-01-10,Wireless Mouse,Accessories,10,30,300
602,2023-10-22,Smartphone,Electronics,2,600,1200
603,2023-04-08,Smartphone,Electronics,2,600,1200
604,2023-07-11,Monitor,Electronics,4,200,800
605,2023-07-15,Laptop,Electronics,10,800,8000
606,2023-11-13,Tablet,Electronics,2,300,600
607,2023-03-20,Smartphone,Electronics,9,600,5400
608,2023-06-04,Office Desk,Furniture,2,250,500
609,2023-08-12,Office Desk,Furniture,8,250,2000
610,2023-11-01,Tablet,Electronics,8,300,2400
611,2023-09-01,Coffee Maker,Appliances,8,90,720
612,2023-01-28,Headphones,Accessories,9,50,450
613,2023-02-10,Office Desk,Furniture,8,250,2000
614,2023-03-10,Backpack,Accessories,8,40,320
615,2023-08-09,Desk Chair,Furniture,3,120,360
616,2023-03-30,Office Desk,Furniture,1,250,250
617,2023-05-01,Monitor,Electronics,6,200,1200
618,2023-07-25,Office Desk,Furniture,10,250,2500
619,2023-05-22,Headphones,Accessories,5,50,250
620,2023-07-21,Monitor,Electronics,3,200,600
621,2023-01-09,Tablet,Electronics,7,300,2100
622,2023-11-05,Laptop,Electronics,6,800,4800
623,2023-04-08,Laptop,Electronics,1,800,800
624,2023-03-28,Laptop,Electronics,5,800,4000
625,2023-04-11,Wireless Mouse,Accessories,5,30,150
626,2023-02-25,Backpack,Accessories,8,40,320
627,2023-06-24,Office Desk,Furniture,4,250,1000
628,2023-08-23,Office Desk,Furniture,3,250,750
629,2023-03-23,Monitor,Electronics,6,200,1200
630,2023-06-28,Monitor,Electronics,6,200,1200
631,2023-02-19,Backpack,Accessories,9,40,360
632,2023-01-03,Tablet,Electronics,9,300,2700
633,2023-06-16,Office Desk,Furniture,10,250,2500
634,2023-05-02,Laptop,Electronics,2,800,1600
635,2023-05-14,Smartphone,Electronics,5,600,3000
636,2023-04-22,Backpack,Accessories,7,40,280
637,2023-07-05,Monitor,Electronics,5,200,1000
638,2023-05-10,Headphones,Accessories,10,50,500
639,2023-02-20,Backpack,Accessories,4,40,160
640,2023-09-13,Headphones,Accessories,3,50,150
641,2023-12-31,Office Desk,Furniture,3,250,750
642,2023-06-12,Backpack,Accessories,4,40,160
643,2023-07-18,Tablet,Electronics,9,300,2700
644,2023-04-17,Smartphone,Electronics,3,600,1800
645,2023-05-21,Tablet,Electronics,9,300,2700
646,2023-02-26,Backpack,Accessories,8,40,320
647,2023-10-07,Office Desk,Furniture,4,250,1000
648,2023-08-31,Backpack,Accessories,2,40,80
649,2023-02-01,Laptop,Electronics,2,800,1600
650,2023-06-06,Coffee Maker,Appliances,10,90,900
651,2023-05-15,Monitor,Electronics,8,200,1600
652,2023-08-10,Desk Chair,Furniture,7,120,840
653,2023-10-14,Wireless Mouse,Accessories,2,30,60
654,2023-02-24,Coffee Maker,Appliances,1,90,90
655,2023-08-29,Coffee Maker,Appliances,5,90,450
656,2023-02-11,Laptop,Electronics,7,800,5600
657,2023-12-19,Desk Chair,Furniture,5,120,600
658,2023-04-25,Laptop,Electronics,2,800,1600
659,2023-09-19,Tablet,Electronics,7,300,2100
660,2023-12-07,Monitor,Electronics,1,200,200
661,2023-11-19,Monitor,Electronics,2,200,400
662,2023-02-27,Smartphone,Electronics,1,600,600
663,2023-05-04,Headphones,Accessories,3,50,150
664,2023-07-15,Office Desk,Furniture,8,250,2000
665,2023-12-11,Monitor,Electronics,1,200,200
666,2023-02-28,Backpack,Accessories,9,40,360
667,2023-06-29,Office Desk,Furniture,4,250,1000
668,2023-08-30,Desk Chair,Furniture,6,120,720
669,2023-11-05,Backpack,Accessories,8,40,320
670,2023-12-31,Smartphone,Electronics,2,600,1200
671,2023-03-12,Office Desk,Furniture,2,250,500
672,2023-04-24,Headphones,Accessories,1,50,50
673,2023-11-26,Coffee Maker,Appliances,3,90,270
674,2023-08-24,Backpack,Accessories,10,40,400
675,2023-01-13,Headphones,Accessories,4,50,200
676,2023-02-07,Coffee Maker,Appliances,1,90,90
677,2023-07-13,Coffee Maker,Appliances,8,90,720
678,2023-09-29,Office Desk,Furniture,5,250,1250
679,2023-05-23,Laptop,Electronics,2,800,1600
680,2023-03-23,Headphones,Accessories,1,50,50
681,2023-06-23,Coffee Maker,Appliances,6,90,540
682,2023-06-26,Desk Chair,Furniture,1,120,120
683,2023-03-02,Tablet,Electronics,7,300,2100
684,2023-11-18,Office Desk,Furniture,7,250,1750
685,2023-05-07,Backpack,Accessories,8,40,320
686,2023-05-12,Tablet,Electronics,8,300,2400
687,2023-08-12,Headphones,Accessories,5,50,250
688,2023-01-02,Headphones,Accessories,4,50,200
689,2023-02-21,Monitor,Electronics,4,200,800
690,2023-09-07,Tablet,Electronics,8,300,2400
691,2023-12-11,Wireless Mouse,Accessories,7,30,210
692,2023-11-11,Wireless Mouse,Accessories,1,30,30
693,2023-12-02,Monitor,Electronics,9,200,1800
694,2023-07-30,Smartphone,Electronics,2,600,1200
695,2023-07-20,Headphones,Accessories,3,50,150
696,2023-02-13,Laptop,Electronics,8,800,6400
697,2023-12-28,Headphones,Accessories,9,50,450
698,2023-12-01,Coffee Maker,Appliances,4,90,360
699,2023-12-14,Smartphone,Electronics,5,600,3000
700,2023-06-08,Monitor,Electronics,9,200,1800
701,2023-12-19,Coffee Maker,Appliances,6,90,540
702,2023-10-20,Desk Chair,Furniture,1,120,120
703,2023-12-16,Coffee Maker,Appliances,1,90,90
704,2023-09-26,Backpack,Accessories,6,40,240
705,2023-05-22,Backpack,Accessories,10,40,400
706,2023-01-11,Backpack,Accessories,3,40,120
707,2023-08-06,Wireless Mouse,Accessories,10,30,300
708,2023-03-10,Desk Chair,Furniture,9,120,1080
709,2023-08-09,Office Desk,Furniture,5,250,1250
710,2023-07-21,Office Desk,Furniture,7,250,1750
711,2023-08-25,Wireless Mouse,Accessories,6,30,180
712,2023-04-26,Monitor,Electronics,7,200,1400
713,2023-07-24,Backpack,Accessories,8,40,320
714,2023-05-27,Coffee Maker,Appliances,7,90,630
715,2023-12-10,Coffee Maker,Appliances,9,90,810
716,2023-01-08,Monitor,Electronics,4,200,800
717,2023-10-23,Wireless Mouse,Accessories,4,30,120
718,2023-05-22,Monitor,Electronics,9,200,1800
719,2023-03-02,Monitor,Electronics,3,200,600
720,2023-07-16,Tablet,Electronics,6,300,1800
721,2023-03-03,Tablet,Electronics,5,300,1500
722,2024-01-01,Backpack,Accessories,10,40,400
723,2023-06-18,Headphones,Accessories,3,50,150
724,2023-06-14,Coffee Maker,Appliances,8,90,720
725,2023-01-22,Smartphone,Electronics,3,600,1800
726,2023-06-09,Wireless Mouse,Accessories,10,30,300
727,2023-04-15,Tablet,Electronics,10,300,3000
728,2023-07-30,Office Desk,Furniture,3,250,750
729,2023-01-16,Office Desk,Furniture,3,250,750
730,2023-12-08,Headphones,Accessories,1,50,50
731,2023-08-22,Office Desk,Furniture,9,250,2250
732,2023-11-24,Desk Chair,Furniture,7,120,840
733,2023-11-08,Headphones,Accessories,3,50,150
734,2023-01-30,Tablet,Electronics,10,300,3000
735,2023-08-09,Coffee Maker,Appliances,2,90,180
736,2023-02-28,Laptop,Electronics,7,800,5600
737,2023-01-17,Wireless Mouse,Accessories,3,30,90
738,2023-10-11,Headphones,Accessories,6,50,300
739,2023-04-29,Laptop,Electronics,10,800,8000
740,2023-02-06,Monitor,Electronics,6,200,1200
741,2023-05-21,Headphones,Accessories,8,50,400
742,2023-12-23,Wireless Mouse,Accessories,2,30,60
743,2023-02-28,Monitor,Electronics,5,200,1000
744,2023-07-08,Desk Chair,Furniture,4,120,480
745,2023-07-11,Wireless Mouse,Accessories,4,30,120
746,2023-08-23,Wireless Mouse,Accessories,3,30,90
747,2023-12-06,Laptop,Electronics,5,800,4000
748,2023-10-08,Backpack,Accessories,5,40,200
749,2023-08-05,Headphones,Accessories,8,50,400
750,2023-11-22,Smartphone,Electronics,1,600,600
751,2023-10-24,Coffee Maker,Appliances,9,90,810
752,2023-11-25,Tablet,Electronics,6,300,1800
753,2023-07-06,Tablet,Electronics,9,300,2700
754,2023-07-19,Monitor,Electronics,2,200,400
755,2023-05-01,Desk Chair,Furniture,4,120,480
756,2023-11-27,Wireless Mouse,Accessories,6,30,180
757,2023-08-30,Tablet,Electronics,3,300,900
758,2023-10-05,Smartphone,Electronics,1,600,600
759,2023-02-20,Monitor,Electronics,2,200,400
760,2023-10-07,Backpack,Accessories,7,40,280
761,2023-11-11,Laptop,Electronics,1,800,800
762,2023-11-03,Headphones,Accessories,7,50,350
763,2023-07-27,Office Desk,Furniture,4,250,1000
764,2023-07-05,Monitor,Electronics,1,200,200
765,2023-06-12,Headphones,Accessories,5,50,250
766,2023-06-14,Office Desk,Furniture,10,250,2500
767,2023-08-14,Smartphone,Electronics,8,600,4800
768,2023-05-14,Coffee Maker,Appliances,8,90,720
769,2023-12-12,Tablet,Electronics,9,300,2700
770,2023-01-07,Tablet,Electronics,3,300,900
771,2023-03-24,Wireless Mouse,Accessories,7,30,210
772,2023-01-22,Laptop,Electronics,5,800,4000
773,2023-12-18,Tablet,Electronics,2,300,600
774,2023-03-27,Office Desk,Furniture,3,250,750
775,2023-10-01,Smartphone,Electronics,3,600,1800
776,2023-05-04,Headphones,Accessories,9,50,450
777,2023-11-08,Monitor,Electronics,10,200,2000
778,2023-09-09,Monitor,Electronics,3,200,600
779,2023-12-16,Desk Chair,Furniture,8,120,960
780,2023-12-09,Tablet,Electronics,1,300,300
781,2023-04-10,Desk Chair,Furniture,2,120,240
782,2023-04-28,Wireless Mouse,Accessories,8,30,240
783,2023-08-19,Tablet,Electronics,10,300,3000
784,2023-09-21,Laptop,Electronics,9,800,7200
785,2023-04-28,Coffee Maker,Appliances,10,90,900
786,2023-08-26,Headphones,Accessories,9,50,450
787,2023-12-22,Coffee Maker,Appliances,4,90,360
788,2023-06-13,Smartphone,Electronics,1,600,600
789,2023-02-17,Smartphone,Electronics,5,600,3000
790,2023-09-13,Laptop,Electronics,8,800,6400
791,2023-10-31,Headphones,Accessories,4,50,200
792,2023-10-15,Office Desk,Furniture,1,250,250
793,2023-06-01,Backpack,Accessories,10,40,400
794,2023-06-28,Office Desk,Furniture,7,250,1750
795,2023-08-01,Office Desk,Furniture,3,250,750
796,2023-02-02,Backpack,Accessories,2,40,80
797,2023-06-02,Smartphone,Electronics,4,600,2400
798,2023-11-03,Smartphone,Electronics,3,600,1800
799,2023-05-26,Wireless Mouse,Accessories,8,30,240
800,2023-10-10,Office Desk,Furniture,8,250,2000
801,2023-03-19,Backpack,Accessories,2,40,80
802,2023-09-13,Desk Chair,Furniture,2,120,240
803,2023-06-05,Headphones,Accessories,4,50,200
804,2023-03-15,Coffee Maker,Appliances,7,90,630
805,2023-02-21,Headphones,Accessories,5,50,250
806,2023-08-24,Headphones,Accessories,1,50,50
807,2023-07-25,Backpack,Accessories,9,40,360
808,2023-06-22,Wireless Mouse,Accessories,4,30,120
809,2023-04-21,Backpack,Accessories,7,40,280
810,2023-04-27,Tablet,Electronics,7,300,2100
811,2023-08-20,Monitor,Electronics,2,200,400
812,2023-03-24,Office Desk,Furniture,2,250,500
813,2023-02-28,Office Desk,Furniture,1,250,250
814,2023-01-14,Laptop,Electronics,5,800,4000
815,2023-02-12,Backpack,Accessories,5,40,200
816,2023-04-21,Office Desk,Furniture,8,250,2000
817,2023-12-21,Tablet,Electronics,1,300,300
818,2023-10-22,Office Desk,Furniture,3,250,750
819,2023-01-04,Headphones,Accessories,3,50,150
820,2023-07-26,Tablet,Electronics,1,300,300
821,2023-10-25,Smartphone,Electronics,3,600,1800
822,2023-04-02,Backpack,Accessories,2,40,80
823,2023-06-02,Desk Chair,Furniture,8,120,960
824,2023-11-10,Headphones,Accessories,4,50,200
825,2023-01-09,Monitor,Electronics,1,200,200
826,2023-05-08,Wireless Mouse,Accessories,9,30,270
827,2023-08-22,Wireless Mouse,Accessories,9,30,270
828,2023-12-25,Backpack,Accessories,10,40,400
829,2023-06-26,Office Desk,Furniture,2,250,500
830,2023-10-13,Office Desk,Furniture,10,250,2500
831,2023-06-16,Smartphone,Electronics,6,600,3600
832,2023-07-10,Monitor,Electronics,8,200,1600
833,2023-11-27,Office Desk,Furniture,10,250,2500
834,2023-04-23,Tablet,Electronics,4,300,1200
835,2023-12-18,Desk Chair,Furniture,8,120,960
836,2023-06-19,Tablet,Electronics,9,300,2700
837,2023-07-24,Office Desk,Furniture,1,250,250
838,2023-12-10,Tablet,Electronics,10,300,3000
839,2023-07-07,Coffee Maker,Appliances,4,90,360
840,2023-08-01,Desk Chair,Furniture,8,120,960
841,2023-04-13,Tablet,Electronics,8,300,2400
842,2023-08-17,Office Desk,Furniture,3,250,750
843,2023-03-13,Office Desk,Furniture,8,250,2000
844,2023-07-31,Laptop,Electronics,5,800,4000
845,2023-11-06,Laptop,Electronics,10,800,8000
846,2023-12-01,Monitor,Electronics,3,200,600
847,2023-03-16,Desk Chair,Furniture,1,120,120
848,2023-07-01,Monitor,Electronics,4,200,800
849,2023-02-25,Desk Chair,Furniture,6,120,720
850,2023-10-29,Backpack,Accessories,1,40,40
851,2023-05-17,Monitor,Electronics,3,200,600
852,2023-12-04,Monitor,Electronics,7,200,1400
853,2023-10-05,Backpack,Accessories,3,40,120
854,2023-08-23,Tablet,Electronics,6,300,1800
855,2023-04-26,Headphones,Accessories,7,50,350
856,2023-07-06,Wireless Mouse,Accessories,5,30,150
857,2023-07-18,Wireless Mouse,Accessories,2,30,60
858,2023-03-06,Desk Chair,Furniture,3,120,360
859,2023-07-18,Office Desk,Furniture,1,250,250
860,2023-03-06,Smartphone,Electronics,1,600,600
861,2023-06-19,Laptop,Electronics,8,800,6400
862,2023-05-18,Smartphone,Electronics,2,600,1200
863,2023-03-21,Office Desk,Furniture,4,250,1000
864,2023-10-13,Monitor,Electronics,6,200,1200
865,2023-03-07,Coffee Maker,Appliances,2,90,180
866,2023-07-21,Laptop,Electronics,4,800,3200
867,2023-06-27,Monitor,Electronics,8,200,1600
868,2023-07-19,Headphones,Accessories,10,50,500
869,2023-06-25,Laptop,Electronics,9,800,7200
870,2023-05-30,Smartphone,Electronics,4,600,2400
871,2023-04-22,Monitor,Electronics,6,200,1200
872,2023-09-25,Wireless Mouse,Accessories,9,30,270
873,2023-01-08,Backpack,Accessories,9,40,360
874,2023-02-03,Smartphone,Electronics,9,600,5400
875,2023-07-20,Laptop,Electronics,4,800,3200
876,2023-06-08,Headphones,Accessories,6,50,300
877,2023-08-07,Laptop,Electronics,3,800,2400
878,2023-02-20,Headphones,Accessories,1,50,50
879,2023-10-20,Wireless Mouse,Accessories,6,30,180
880,2023-01-24,Office Desk,Furniture,5,250,1250
881,2023-05-27,Wireless Mouse,Accessories,6,30,180
882,2023-12-07,Smartphone,Electronics,7,600,4200
883,2023-04-16,Laptop,Electronics,4,800,3200
884,2023-12-25,Tablet,Electronics,7,300,2100
885,2023-04-13,Backpack,Accessories,9,40,360
886,2023-05-30,Backpack,Accessories,10,40,400
887,2023-04-02,Desk Chair,Furniture,5,120,600
888,2023-09-06,Backpack,Accessories,2,40,80
889,2023-04-09,Coffee Maker,Appliances,9,90,810
890,2023-03-25,Laptop,Electronics,8,800,6400
891,2023-06-10,Desk Chair,Furniture,5,120,600
892,2023-10-27,Wireless Mouse,Accessories,2,30,60
893,2023-09-26,Monitor,Electronics,10,200,2000
894,2023-07-12,Laptop,Electronics,8,800,6400
895,2023-07-22,Smartphone,Electronics,3,600,1800
896,2023-10-30,Wireless Mouse,Accessories,8,30,240
897,2023-07-13,Monitor,Electronics,5,200,1000
898,2023-04-27,Backpack,Accessories,10,40,400
899,2023-09-15,Desk Chair,Furniture,2,120,240
900,2023-05-18,Laptop,Electronics,8,800,6400
901,2023-09-17,Wireless Mouse,Accessories,7,30,210
902,2023-03-04,Coffee Maker,Appliances,9,90,810
903,2023-11-24,Headphones,Accessories,9,50,450
904,2023-09-01,Desk Chair,Furniture,5,120,600
905,2023-12-06,Coffee Maker,Appliances,7,90,630
906,2023-08-09,Desk Chair,Furniture,7,120,840
907,2023-06-16,Wireless Mouse,Accessories,2,30,60
908,2023-12-10,Coffee Maker,Appliances,9,90,810
909,2023-04-15,Laptop,Electronics,9,800,7200
910,2023-03-04,Backpack,Accessories,6,40,240
911,2023-10-31,Smartphone,Electronics,3,600,1800
912,2023-01-20,Coffee Maker,Appliances,3,90,270
913,2023-05-29,Tablet,Electronics,8,300,2400
914,2023-12-15,Wireless Mouse,Accessories,5,30,150
915,2023-01-10,Coffee Maker,Appliances,2,90,180
916,2023-09-10,Monitor,Electronics,6,200,1200
917,2023-07-22,Coffee Maker,Appliances,8,90,720
918,2023-05-15,Office Desk,Furniture,3,250,750
919,2023-06-14,Backpack,Accessories,10,40,400
920,2024-01-01,Smartphone,Electronics,3,600,1800
921,2023-08-26,Headphones,Accessories,5,50,250
922,2023-01-02,Smartphone,Electronics,1,600,600
923,2023-02-07,Desk Chair,Furniture,3,120,360
924,2023-03-01,Desk Chair,Furniture,9,120,1080
925,2023-04-04,Smartphone,Electronics,5,600,3000
926,2023-10-21,Backpack,Accessories,8,40,320
927,2023-08-18,Headphones,Accessories,2,50,100
928,2023-11-14,Monitor,Electronics,1,200,200
929,2023-06-23,Laptop,Electronics,6,800,4800
930,2023-04-04,Laptop,Electronics,8,800,6400
931,2023-09-24,Tablet,Electronics,3,300,900
932,2023-10-06,Wireless Mouse,Accessories,8,30,240
933,2023-06-23,Monitor,Electronics,1,200,200
934,2023-01-15,Tablet,Electronics,7,300,2100
935,2023-01-04,Smartphone,Electronics,10,600,6000
936,2023-01-13,Tablet,Electronics,10,300,3000
937,2023-08-26,Desk Chair,Furniture,10,120,1200
938,2023-07-10,Tablet,Electronics,9,300,2700
939,2023-01-08,Wireless Mouse,Accessories,8,30,240
940,2023-08-17,Office Desk,Furniture,4,250,1000
941,2023-05-14,Headphones,Accessories,6,50,300
942,2023-08-14,Desk Chair,Furniture,7,120,840
943,2023-08-25,Tablet,Electronics,8,300,2400
944,2023-07-22,Tablet,Electronics,5,300,1500
945,2023-10-13,Office Desk,Furniture,9,250,2250
946,2023-07-07,Monitor,Electronics,9,200,1800
947,2023-06-11,Backpack,Accessories,6,40,240
948,2023-06-14,Office Desk,Furniture,10,250,2500
949,2023-12-24,Laptop,Electronics,4,800,3200
950,2023-10-27,Backpack,Accessories,6,40,240
951,2023-11-12,Backpack,Accessories,6,40,240
952,2023-03-25,Smartphone,Electronics,4,600,2400
953,2023-10-19,Tablet,Electronics,7,300,2100
954,2023-05-27,Monitor,Electronics,9,200,1800
955,2023-01-21,Backpack,Accessories,7,40,280
956,2023-09-26,Smartphone,Electronics,2,600,1200
957,2023-02-22,Office Desk,Furniture,7,250,1750
958,2023-12-29,Wireless Mouse,Accessories,6,30,180
959,2023-01-09,Laptop,Electronics,10,800,8000
